rep,id,fM1,theta,group
2,35,4.28456823297371,24.6029087709677,simulationGroup1
2,36,4.412978576807,14.2048238596887,simulationGroup1
2,37,9.81853123218328,13.4469686305712,simulationGroup1
2,38,14.9191334667873,15.1174221976502,simulationGroup1
2,39,0.5593884939209859,18.5533957271734,simulationGroup1
2,40,13.7865208256231,9.28739198594485,simulationGroup1
2,41,2.91517395650115,31.6318087754516,simulationGroup1
2,42,4.03837640785331,13.0663681206995,simulationGroup1
2,43,2.37168232112036,13.5535764147781,simulationGroup1
2,44,1.38623657234507,10.9111287004837,simulationGroup1
2,45,6.21926659655897,31.1337114001341,simulationGroup1
2,46,2.9344802189957,11.9944152289903,simulationGroup1
2,47,1.19415828018797,7.13894026666248,simulationGroup1
2,48,3.19623313936113,27.9174332897532,simulationGroup1
2,49,2.81075187391924,15.9189295854689,simulationGroup1
2,50,3.47645265367045,9.154571057476,simulationGroup1
3,1,10.2498764708862,8.27601194777965,simulationGroup1
3,2,5.16893990731791,5.51375928783663,simulationGroup1
3,3,0.6326780455347994,12.6828703340425,simulationGroup1
3,4,9.42621656235297,32.5762116549227,simulationGroup1
3,5,4.66339658074806,17.7841675932225,simulationGroup1
3,6,2.51205457809538,24.3925924267948,simulationGroup1
3,7,2.28957524537194,19.1504374018544,simulationGroup1
3,8,2.95906908456311,26.8920512588225,simulationGroup1
3,9,3.98874524798622,16.4262481232365,simulationGroup1
3,10,2.83441230865344,21.1937452672158,simulationGroup1
3,11,2.0561263981853,9.509437093154,simulationGroup1
3,12,6.64065771830278,17.6364679597989,simulationGroup1
3,13,1.56644869557974,14.2687793651251,simulationGroup1
3,14,6.6847744837664,16.8005542886288,simulationGroup1
3,15,4.11657281195261,8.90436188894012,simulationGroup1
3,16,6.12337931193038,23.5705024468003,simulationGroup1
3,17,7.05784697627332,16.9550393254995,simulationGroup1
3,18,1.18713161108714,29.0413876536363,simulationGroup1
3,19,1.95413523414976,41.3333675774023,simulationGroup1
3,20,8.74121063358256,12.4698378722678,simulationGroup1
3,21,5.09819909011575,52.9488056530195,simulationGroup1
3,22,1.87878792927627,25.3179079084583,simulationGroup1
3,23,2.47294049185787,28.5902642103083,simulationGroup1
3,24,2.55585790902807,19.8553646442336,simulationGroup1
3,25,1.67752263002506,49.9481606285276,simulationGroup1
3,26,11.1762467684659,52.0238648355329,simulationGroup1
3,27,2.26531960260925,34.3639412664748,simulationGroup1
3,28,17.7190843958973,14.4147311602254,simulationGroup1
3,29,5.63270198893237,23.3183730157037,simulationGroup1
3,30,11.3696702933625,23.5698096723032,simulationGroup1
3,31,3.82207906084935,34.8012712126057,simulationGroup1
3,32,4.81848502155232,45.343484035715,simulationGroup1
3,33,3.1331600542133,12.1011809841126,simulationGroup1
3,34,2.97572849105265,14.3053187208002,simulationGroup1
3,35,6.09105184189211,25.16745147463,simulationGroup1
3,36,3.80649027773321,26.3562787262084,simulationGroup1
3,37,5.96637893671794,21.8953646018324,simulationGroup1
3,38,3.95320647270829,13.3951113824939,simulationGroup1
3,39,2.80855758159985,11.0115934696434,simulationGroup1
3,40,2.93678282127123,17.0358163315432,simulationGroup1
3,41,0.9211262861391368,25.8963619622047,simulationGroup1
3,42,4.42172249167225,40.2378064698241,simulationGroup1
3,43,6.39110425381033,22.997929678443,simulationGroup1
3,44,3.21023430161715,21.3466261969153,simulationGroup1
3,45,1.19507307588212,28.6727534325962,simulationGroup1
3,46,20.3875310970416,31.7479302730997,simulationGroup1
3,47,3.87987675741543,31.7378358568194,simulationGroup1
3,48,22.308125367709,10.9966933537757,simulationGroup1
3,49,1.03892428041688,30.6173890017563,simulationGroup1
3,50,4.32586074360321,21.7802230981463,simulationGroup1
4,1,12.9464785309343,14.9160490663667,simulationGroup1
4,2,3.45426771906484,26.1950084803936,simulationGroup1
4,3,1.89984237576751,14.5906013850427,simulationGroup1
4,4,14.2740838783942,7.93137797504715,simulationGroup1
4,5,2.56546111244923,16.669837763871,simulationGroup1
4,6,4.00869085052445,12.5658281584869,simulationGroup1
4,7,6.62601728187072,5.38025957177029,simulationGroup1
4,8,18.4564310799469,12.3996410789317,simulationGroup1
4,9,3.28733956070181,21.7322136682803,simulationGroup1
4,10,6.37429443459078,28.8445645977897,simulationGroup1
4,11,12.1518782746326,48.6242898057146,simulationGroup1
4,12,1.75101085420542,20.0087974835809,simulationGroup1
4,13,2.39309650861747,10.0081582195064,simulationGroup1
4,14,1.79449328029287,19.1639418066924,simulationGroup1
4,15,5.57724932387191,39.0730902738935,simulationGroup1
4,16,7.47229953411991,39.2304697418598,simulationGroup1
4,17,6.63758437717189,28.3463013775797,simulationGroup1
4,18,1.92946998456225,14.9237888494418,simulationGroup1
4,19,5.26660188641564,10.2225905584431,simulationGroup1
4,20,2.31380837600235,16.6768300037837,simulationGroup1
4,21,17.0056663283941,7.84821300816357,simulationGroup1
4,22,8.5228894134702,13.8154437779627,simulationGroup1
4,23,5.34848358139446,11.2468659356603,simulationGroup1
4,24,9.20413410151896,18.974908529839,simulationGroup1
4,25,4.29883364013394,17.7887295463109,simulationGroup1
4,26,9.58314280667211,18.1617089331599,simulationGroup1
4,27,4.64069595556196,51.8794113422784,simulationGroup1
4,28,3.7934932945709,28.2809214623496,simulationGroup1
4,29,5.98057926843287,9.58080020405658,simulationGroup1
4,30,1.33133592342179,22.0174923570314,simulationGroup1
4,31,1.88345675393475,41.8192642864842,simulationGroup1
4,32,15.2562990631302,12.3878174813946,simulationGroup1
4,33,4.7664082239048,28.8711341401816,simulationGroup1
4,34,12.0759589118713,5.67784386001692,simulationGroup1
4,35,4.03343876722252,37.799595469621,simulationGroup1
4,36,2.10261652290487,38.730405823394,simulationGroup1
4,37,14.043797843568,20.9672524625205,simulationGroup1
4,38,2.39403802512008,42.6552195796197,simulationGroup1
4,39,2.8070339911716,42.3159223168669,simulationGroup1
4,40,18.5295587611764,41.3420991905878,simulationGroup1
4,41,3.2443074564631,43.3081114133152,simulationGroup1
4,42,7.17438614194099,17.6614809662434,simulationGroup1
4,43,6.11068698426183,11.5247789408186,simulationGroup1
4,44,10.536918847078,32.8164850095406,simulationGroup1
4,45,7.52262231261226,20.2566425620467,simulationGroup1
4,46,11.4049248624907,12.4305893611915,simulationGroup1
4,47,4.66008891513916,21.6516115675635,simulationGroup1
4,48,2.35046933038083,10.5385626341527,simulationGroup1
4,49,2.82808957613454,19.9597038096398,simulationGroup1
4,50,3.76084293112697,26.2170978335627,simulationGroup1
5,1,4.80721999777339,26.8292387966376,simulationGroup1
5,2,8.41037644103164,25.8754700650292,simulationGroup1
5,3,2.52926815230156,16.2547158168784,simulationGroup1
5,4,7.15690957800414,33.5006051900457,simulationGroup1
5,5,4.44699618603683,14.80048233433,simulationGroup1
5,6,3.97681231428016,20.9545228294071,simulationGroup1
5,7,4.80484591979645,9.61624871248694,simulationGroup1
5,8,11.0843070338833,30.3876750576852,simulationGroup1
5,9,2.09013855098449,22.8829653753645,simulationGroup1
5,10,16.687074418582,24.6256348149761,simulationGroup1
5,11,6.91909726215788,38.7124054422154,simulationGroup1
5,12,5.30752387490598,8.3722660309304,simulationGroup1
5,13,1.29764197908193,44.0557821524843,simulationGroup1
5,14,9.17149190167772,13.8108474955916,simulationGroup1
5,15,4.14393824168514,41.6682606353228,simulationGroup1
5,16,3.87588598249906,11.0461812453568,simulationGroup1
5,17,1.50381718518715,6.82022809335889,simulationGroup1
5,18,2.93317635758687,6.6922346221974,simulationGroup1
5,19,10.925072862796,25.3094901243338,simulationGroup1
5,20,0.9007367195178951,10.2060480685801,simulationGroup1
5,21,3.98032782885258,21.6854224391386,simulationGroup1
5,22,2.73574211393306,28.2846812891157,simulationGroup1
5,23,2.06820626619145,11.1445774320142,simulationGroup1
5,24,7.15214476192032,23.8103142713295,simulationGroup1
5,25,2.71847289935743,10.6992537994567,simulationGroup1
5,26,4.86014615761784,18.088342116489,simulationGroup1
5,27,15.1547711792511,20.6482966777577,simulationGroup1
5,28,2.79054396424653,13.9115358187987,simulationGroup1
5,29,1.53128634482414,19.9570736874059,simulationGroup1
5,30,2.12968550132677,19.2134473795084,simulationGroup1
5,31,4.29383661287204,44.3819940263752,simulationGroup1
5,32,1.56855493925377,23.0798265337826,simulationGroup1
5,33,0.7000055204686922,27.1391330601377,simulationGroup1
5,34,4.49076892494279,35.80213317288,simulationGroup1
5,35,3.03879989454257,15.0209104954534,simulationGroup1
5,36,13.7251850440191,14.0458987076928,simulationGroup1
5,37,4.64247971742937,12.7157969614378,simulationGroup1
5,38,8.79562531697095,29.6664677060263,simulationGroup1
5,39,1.7555295814861,21.2082914021225,simulationGroup1
5,40,4.70831534020379,22.9369680985052,simulationGroup1
5,41,26.947931805098,22.6195374505308,simulationGroup1
5,42,2.76213824387885,33.3282999067865,simulationGroup1
5,43,10.8420448875534,21.4231138580388,simulationGroup1
5,44,5.70627103481314,17.2500208117073,simulationGroup1
5,45,2.22134039438349,8.27791822453649,simulationGroup1
5,46,1.99488238299215,18.1792401662188,simulationGroup1
5,47,9.47209889651856,11.8833494108159,simulationGroup1
5,48,12.3144194804556,21.4061162017004,simulationGroup1
5,49,43.7281965393823,39.6874383268664,simulationGroup1
5,50,6.58599346893175,32.3438057338423,simulationGroup1
6,1,3.62106526146458,12.8070556119254,simulationGroup1
6,2,2.3496630113417,14.3018885154999,simulationGroup1
6,3,3.99861318377632,9.78865549413449,simulationGroup1
6,4,3.04482486933389,16.5051336293915,simulationGroup1
6,5,2.09691048969309,30.9694181090202,simulationGroup1
6,6,2.06284130975172,50.0924420261611,simulationGroup1
6,7,3.66171472374732,11.9731761845858,simulationGroup1
6,8,2.39923914260486,41.0706093723409,simulationGroup1
6,9,2.90219532266287,29.7652534579557,simulationGroup1
6,10,2.79437538621334,15.5653808879239,simulationGroup1
6,11,4.36786059647459,17.8274275123167,simulationGroup1
6,12,6.84790628751699,33.2768702566607,simulationGroup1
6,13,7.95643712519288,18.8515101387875,simulationGroup1
6,14,5.95360064653278,31.9179626817066,simulationGroup1
6,15,19.461045097871,64.2702443723487,simulationGroup1
6,16,10.4562426447787,8.05600222303088,simulationGroup1
6,17,1.67791281958055,17.2381260066478,simulationGroup1
6,18,6.59049947504945,27.9663862340565,simulationGroup1
6,19,4.6229577817007,46.7425217797896,simulationGroup1
6,20,3.50823737152539,16.1235257049318,simulationGroup1
6,21,6.76761686171736,8.66742971795222,simulationGroup1
6,22,6.53277199206727,14.3573010270428,simulationGroup1
6,23,2.64650737068246,14.5374169311665,simulationGroup1
6,24,1.57453766608785,10.3615092342021,simulationGroup1
6,25,64.6394460533497,12.7779147587056,simulationGroup1
6,26,4.34583123680201,15.6003502304229,simulationGroup1
6,27,2.09058245605672,14.9159061249611,simulationGroup1
6,28,9.18576124375813,21.033022126779,simulationGroup1
6,29,7.87828211693625,49.026301655554,simulationGroup1
6,30,14.1384151303885,26.9540202087656,simulationGroup1
6,31,4.6520580965529,16.9934050057126,simulationGroup1
6,32,2.58508307919694,21.9875430846639,simulationGroup1
6,33,0.7207540680281365,36.4700727219658,simulationGroup1
6,34,1.79427894798372,34.5483719564847,simulationGroup1
6,35,3.09419818040954,3.71280355069175,simulationGroup1
6,36,1.22157543014018,19.2559894734842,simulationGroup1
6,37,11.3643361200317,18.8164911179576,simulationGroup1
6,38,3.41990493864238,42.3207610093488,simulationGroup1
6,39,2.99527967112058,41.3291322274028,simulationGroup1
6,40,11.6742490523929,21.7311051691786,simulationGroup1
6,41,2.18425489840585,16.047694962993,simulationGroup1
6,42,6.06822567978906,41.6288076314504,simulationGroup1
6,43,4.21291777009368,19.1553104381626,simulationGroup1
6,44,4.01173552617005,14.2626813252959,simulationGroup1
6,45,6.81379399612442,19.709290159972,simulationGroup1
6,46,9.3446299611781,9.92057019411082,simulationGroup1
6,47,2.74464220656724,25.1413263075864,simulationGroup1
6,48,3.67094932967661,28.1213223654337,simulationGroup1
6,49,10.6567907337259,40.8181065821206,simulationGroup1
6,50,8.58980489699977,42.2887716210003,simulationGroup1
7,1,6.91696174941766,20.9561118199625,simulationGroup1
7,2,5.9738819780207,18.266123809868,simulationGroup1
7,3,5.16497695577478,15.0458024219481,simulationGroup1
7,4,3.05636894195414,14.399521039214,simulationGroup1
7,5,26.5983686501301,9.37062483151554,simulationGroup1
7,6,2.25060570584321,20.905251813925,simulationGroup1
7,7,1.94677030309003,33.3388290932073,simulationGroup1
7,8,2.97685800613885,23.6051660545893,simulationGroup1
7,9,23.2723648848308,36.9074205010472,simulationGroup1
7,10,8.46190083453565,18.7002154338758,simulationGroup1
7,11,6.49080187999874,29.7386318018177,simulationGroup1
7,12,4.72423086672976,19.9041130122907,simulationGroup1
7,13,1.93191875791511,18.3111892167231,simulationGroup1
7,14,34.514297586436,20.4339242499407,simulationGroup1
7,15,9.64176751436557,20.3532841628419,simulationGroup1
7,16,2.86430959793865,15.0337755537864,simulationGroup1
7,17,13.1161265678178,20.6332519217422,simulationGroup1
7,18,7.47882591121635,12.6388582174162,simulationGroup1
7,19,4.22374924256487,21.2700469722221,simulationGroup1
7,20,1.12203243741141,20.4827969609001,simulationGroup1
7,21,3.27572474339259,11.2723925722136,simulationGroup1
7,22,11.1244165587322,52.550755720857,simulationGroup1
7,23,5.31691339095067,17.9329179890365,simulationGroup1
7,24,1.37737372387666,10.8178225554429,simulationGroup1
7,25,1.27863504603921,15.9894800377051,simulationGroup1
7,26,11.5819296713108,19.8946672983071,simulationGroup1
7,27,3.80131816909684,9.88500676979257,simulationGroup1
7,28,1.23464978405105,23.0561831389656,simulationGroup1
7,29,6.03591699770975,10.0520765364665,simulationGroup1
7,30,2.03182024532535,38.33189283851,simulationGroup1
7,31,8.42879452887139,17.3140777707855,simulationGroup1
7,32,4.9556909814223,15.7478094231673,simulationGroup1
7,33,5.7856369389434,25.4997013436255,simulationGroup1
7,34,5.06016163276015,30.6940526544415,simulationGroup1
7,35,3.37072876959158,37.7603121509463,simulationGroup1
7,36,4.18298713525529,18.1902194947398,simulationGroup1
7,37,13.2951355948599,26.1633082578955,simulationGroup1
7,38,6.22936378191609,16.4889046783064,simulationGroup1
7,39,1.26993539910827,28.9193754718157,simulationGroup1
7,40,14.2746983745639,17.0311069455931,simulationGroup1
7,41,5.72993535663668,19.9387711499789,simulationGroup1
7,42,28.353276150962,28.7080269536887,simulationGroup1
7,43,15.9365743707877,22.0607122906763,simulationGroup1
7,44,2.19457818134843,16.4836947396968,simulationGroup1
7,45,4.9056465333357,13.5107542931512,simulationGroup1
7,46,11.4709896321723,13.2176267997312,simulationGroup1
7,47,5.78541224383222,18.7938920595605,simulationGroup1
7,48,1.89498221514675,7.42464630104331,simulationGroup1
7,49,1.02956096774593,28.118718936161,simulationGroup1
7,50,11.6620263377577,15.2094850491729,simulationGroup1
8,1,16.0421050366756,24.163026778604,simulationGroup1
8,2,1.6500510104514,12.0512929436369,simulationGroup1
8,3,17.5065283487357,12.5414855655431,simulationGroup1
8,4,2.14410497088228,20.1042350217161,simulationGroup1
8,5,4.87828615415568,12.1264338667775,simulationGroup1
8,6,1.71247870920912,5.61224161344461,simulationGroup1
8,7,6.01521661958283,16.3353508968595,simulationGroup1
8,8,3.64266404827235,8.01714178097131,simulationGroup1
8,9,1.30511698137195,32.4008275087145,simulationGroup1
8,10,5.40630426432182,25.0099491541183,simulationGroup1
8,11,4.50529684367977,22.7754518103534,simulationGroup1
8,12,5.6183240470796,34.1518513705446,simulationGroup1
8,13,6.09077051105456,25.8001551177485,simulationGroup1
8,14,7.60114731427127,25.1852168812448,simulationGroup1
8,15,3.48599710445047,9.71788116268885,simulationGroup1
8,16,2.17294799219441,12.3654481924896,simulationGroup1
8,17,7.07173562139877,32.0179541371671,simulationGroup1
8,18,4.46240514691779,22.058897947871,simulationGroup1
8,19,9.57539349573251,15.9233156069282,simulationGroup1
8,20,2.1704727760947,19.7879856152328,simulationGroup1
8,21,3.39433700162153,21.5045256862423,simulationGroup1
8,22,5.58217846410025,59.2117305853271,simulationGroup1
8,23,3.7287856302596,10.3602355947871,simulationGroup1
8,24,11.835204658929,24.5071359999224,simulationGroup1
8,25,5.35265161354605,16.4665641215601,simulationGroup1
8,26,1.85487135870494,12.9774500552496,simulationGroup1
8,27,2.28461750982668,18.9487257547224,simulationGroup1
8,28,5.72109936819493,21.4489211809058,simulationGroup1
8,29,2.78758938280089,12.2111049278957,simulationGroup1
8,30,7.53041613374555,13.5696733293543,simulationGroup1
8,31,2.28659205458,8.41253601692656,simulationGroup1
8,32,4.73173892464879,10.6062481774213,simulationGroup1
8,33,2.08874193989883,16.925895424984,simulationGroup1
8,34,1.17509123447007,11.9068498285285,simulationGroup1
8,35,5.61121986933154,22.9032518630416,simulationGroup1
8,36,2.09022233403359,26.8105247181087,simulationGroup1
8,37,2.50993753547273,35.4578060428239,simulationGroup1
8,38,3.19855614913111,20.651609362578,simulationGroup1
8,39,8.12078223650775,26.2608740278671,simulationGroup1
8,40,2.76109880024903,10.9641583024788,simulationGroup1
8,41,35.3820588758082,11.0539627704728,simulationGroup1
8,42,7.49749950854116,10.8577376877195,simulationGroup1
8,43,10.0573437551036,36.9047211038597,simulationGroup1
8,44,16.4883660178297,17.6001675892297,simulationGroup1
8,45,2.69943068892354,25.5101776204499,simulationGroup1
8,46,1.76737901220751,27.4862600922218,simulationGroup1
8,47,1.73552967905167,25.5955202083665,simulationGroup1
8,48,5.48499413947813,12.0864477529629,simulationGroup1
8,49,3.96673835643209,17.806509275341,simulationGroup1
8,50,10.0140137772014,27.8265265449404,simulationGroup1
9,1,4.16376560906438,28.0227575085673,simulationGroup1
9,2,9.75103547059463,10.9683420172816,simulationGroup1
9,3,2.62319831045455,17.3109572997026,simulationGroup1
9,4,4.72412486962381,20.9797287262492,simulationGroup1
9,5,3.7061705235101,20.8259447488793,simulationGroup1
9,6,2.80211762203228,15.2043593770628,simulationGroup1
9,7,5.90365721602118,19.189319943476,simulationGroup1
9,8,2.96534356832202,15.662866248612,simulationGroup1
9,9,1.35673064285531,23.6703645110153,simulationGroup1
9,10,6.77936348440465,16.7530754485152,simulationGroup1
9,11,3.55632033333246,9.98105052236942,simulationGroup1
9,12,8.12461385576704,22.7820908401447,simulationGroup1
9,13,1.07508157942762,8.97587250788979,simulationGroup1
9,14,18.624303889106,5.23994406201701,simulationGroup1
9,15,1.61494071504361,20.008046745754,simulationGroup1
9,16,5.68135181451159,19.4441779375525,simulationGroup1
9,17,8.11343963589597,36.0552209997515,simulationGroup1
9,18,2.54172557212356,16.6722016623286,simulationGroup1
9,19,5.3198994731013,24.8509633653736,simulationGroup1
9,20,5.11057671535751,16.0106735446857,simulationGroup1
9,21,1.78725589423541,36.4597176464537,simulationGroup1
9,22,7.48999174000919,21.3361829935686,simulationGroup1
9,23,4.75214998234156,14.5380353497673,simulationGroup1
9,24,2.56698356274731,29.8434400782014,simulationGroup1
9,25,19.3998818907989,27.2594707624755,simulationGroup1
9,26,1.09704098034967,22.1259939489233,simulationGroup1
9,27,2.44238197195858,29.8610884860505,simulationGroup1
9,28,10.0359796997673,30.7419355906086,simulationGroup1
9,29,0.9766500085241554,10.6291468203405,simulationGroup1
9,30,5.1712770557111,20.1340840288805,simulationGroup1
9,31,3.01719859756775,12.4225342978636,simulationGroup1
9,32,6.44801904280436,31.8498666572317,simulationGroup1
9,33,14.1855094712873,16.6089217335735,simulationGroup1
9,34,3.99170785284784,11.4619058512001,simulationGroup1
9,35,10.9286371659223,18.1392230352481,simulationGroup1
9,36,2.46061071558827,18.7216134007912,simulationGroup1
9,37,6.23363888186028,10.130274415146,simulationGroup1
9,38,3.35003090047181,17.8228694995163,simulationGroup1
9,39,3.27265066725791,14.2933876166,simulationGroup1
9,40,18.1360998777135,12.641914186323,simulationGroup1
9,41,4.69989076047638,14.4699469696818,simulationGroup1
9,42,5.16054016836473,20.8150907790578,simulationGroup1
9,43,4.53269004321678,11.7612445649266,simulationGroup1
9,44,1.82558669933599,21.030147986528,simulationGroup1
9,45,3.7904941812541,27.7541961508245,simulationGroup1
9,46,2.17758531036842,14.2297611448906,simulationGroup1
9,47,2.46756007285233,16.888102093382,simulationGroup1
9,48,0.6342981196234969,17.6670076566823,simulationGroup1
9,49,17.532667690552,22.0671439709445,simulationGroup1
9,50,6.13068027675378,25.6840428575686,simulationGroup1
10,1,18.078822911533,15.7248714862376,simulationGroup1
10,2,4.29970281701944,33.5408597353944,simulationGroup1
10,3,4.80323512238723,33.9769348055967,simulationGroup1
10,4,7.81232718006122,13.9498330422528,simulationGroup1
10,5,2.59971374756553,13.7346431623154,simulationGroup1
10,6,13.7386900955532,21.4934705370582,simulationGroup1
10,7,7.09107507999987,22.1698854894807,simulationGroup1
10,8,2.06274098115438,14.1765671231871,simulationGroup1
10,9,3.76094176929365,8.63124206732602,simulationGroup1
10,10,5.90605492678545,42.2168156372723,simulationGroup1
10,11,2.90086059932637,8.91995657399697,simulationGroup1
10,12,4.94635001647409,25.1679495616862,simulationGroup1
10,13,0.886622717731794,12.8465838190822,simulationGroup1
10,14,5.83741291957488,6.22907988789742,simulationGroup1
10,15,2.02500518630994,14.6595324300751,simulationGroup1
10,16,2.81068676956303,16.7649285565607,simulationGroup1
10,17,9.37891111860099,14.1302948125353,simulationGroup1
10,18,3.62008001657099,10.0260849472357,simulationGroup1
10,19,5.72443507537408,16.8868008811703,simulationGroup1
10,20,10.0380044667733,6.12373823045644,simulationGroup1
10,21,8.47042002553527,17.8635186396485,simulationGroup1
10,22,3.10674619227451,16.1652517752363,simulationGroup1
10,23,6.77083222257382,18.7852892519538,simulationGroup1
10,24,1.74360770671403,20.8494294551067,simulationGroup1
10,25,14.6395446915495,48.5077896298174,simulationGroup1
10,26,7.71839487913517,33.7153063042352,simulationGroup1
10,27,3.73939000997162,17.8454643419146,simulationGroup1
10,28,5.56897357761738,18.2173230115049,simulationGroup1
10,29,4.33936436367089,37.9825644682482,simulationGroup1
10,30,8.87595433197828,15.3322570604398,simulationGroup1
10,31,7.55045848699042,25.6634822479117,simulationGroup1
10,32,1.4433165743067,15.3311144298994,simulationGroup1
10,33,5.34460728570338,17.3950346248202,simulationGroup1
10,34,16.8995692076274,20.8388513275914,simulationGroup1
10,35,10.5138474788273,17.2206777535625,simulationGroup1
10,36,1.49365475393081,12.8076706788165,simulationGroup1
10,37,1.83622490803357,19.9970502908985,simulationGroup1
10,38,5.79117753717705,21.8479676476316,simulationGroup1
10,39,17.2729099722738,14.8783241831853,simulationGroup1
10,40,1.87974898098899,21.0133363108818,simulationGroup1
10,41,15.3294863009563,9.0599644106091,simulationGroup1
10,42,4.05804444639535,13.1066073349554,simulationGroup1
10,43,3.34091146626164,26.7011189359583,simulationGroup1
10,44,0.9362140159845649,42.9738626794045,simulationGroup1
10,45,4.1871502187933,27.4431162968908,simulationGroup1
10,46,2.55783986663957,10.1999611982081,simulationGroup1
10,47,2.79568018106429,35.7718315006935,simulationGroup1
10,48,5.51318514520476,5.67462735954413,simulationGroup1
10,49,10.2887755501446,18.385744345208,simulationGroup1
10,50,9.1246391988802,26.5335330476388,simulationGroup1
