rep,id,fM1,theta,group
5,10,37.5412424136427,1.62024248183832,simulationGroup1
5,11,20.2710901147838,2.32675252099012,simulationGroup1
5,12,16.837083624979,0.6835093862118718,simulationGroup1
5,13,6.28132001577159,2.58031305600214,simulationGroup1
5,14,24.6916714893491,1.02010841658067,simulationGroup1
5,15,14.1589742348981,2.46782502958346,simulationGroup1
5,16,13.5114573416083,0.8531782960855742,simulationGroup1
5,17,6.96432499983788,0.5801084432691854,simulationGroup1
5,18,11.1167854101187,0.5713825775102245,simulationGroup1
5,19,27.9086956018338,1.65613899841519,simulationGroup1
5,20,4.8647553766003,0.8008591735648619,simulationGroup1
5,21,13.7653002762625,1.46353925814305,simulationGroup1
5,22,10.5875410846698,1.81013555382863,simulationGroup1
5,23,8.70478791065342,0.859252791832596,simulationGroup1
5,24,20.7466464813258,1.57718329752867,simulationGroup1
5,25,10.5407133951108,0.831673490833768,simulationGroup1
5,26,15.8305874178237,1.26586991340637,simulationGroup1
5,27,35.093531001977,1.40727007393133,simulationGroup1
5,28,10.7355601056503,1.02605379192837,simulationGroup1
5,29,7.05313158502809,1.3694543370959,simulationGroup1
5,30,8.88512069070158,1.32847780592443,simulationGroup1
5,31,14.5155788686586,2.59558655328159,simulationGroup1
5,32,7.17285932789823,1.53835334208491,simulationGroup1
5,33,4.07768360390998,1.75124473789658,simulationGroup1
5,34,14.97845419131,2.18573340644591,simulationGroup1
5,35,11.3955153712849,1.09100583601954,simulationGroup1
5,36,32.7420030981135,1.03397417750166,simulationGroup1
5,37,15.3308950255116,0.9548715081227949,simulationGroup1
5,38,23.9788970922094,1.88054070584376,simulationGroup1
5,39,7.76118804004425,1.43772098799257,simulationGroup1
5,40,15.4827598959775,1.53073099295916,simulationGroup1
5,41,52.5061659883256,1.51376006181075,simulationGroup1
5,42,10.65894661699,2.06405181583674,simulationGroup1
5,43,27.7600561421295,1.44935957457782,simulationGroup1
5,44,17.712879839484,1.21871390361056,simulationGroup1
5,45,9.15109532536894,0.6773403884965942,simulationGroup1
5,46,8.48759417248501,1.27095638948759,simulationGroup1
5,47,25.2554351664159,0.904526220418536,simulationGroup1
5,48,30.3481526432105,1.44843953386272,simulationGroup1
5,49,73.6844075255196,2.37351795444713,simulationGroup1
5,50,19.5829180459074,2.01512950989749,simulationGroup1
5,51,15.7097146914825,1.73522880281574,simulationGroup2
5,52,23.2387788920526,1.68570147013818,simulationGroup2
5,53,10.0216426413059,1.16212694797577,simulationGroup2
5,54,20.7563206221144,2.07258422932525,simulationGroup2
5,55,14.8761048019637,1.07817873558356,simulationGroup2
5,56,13.7567886735553,1.42394195939824,simulationGroup2
5,57,15.7042834451937,0.7636152920303559,simulationGroup2
5,58,28.192817655534,1.91702618964299,simulationGroup2
5,59,8.769302516805,1.52784715504949,simulationGroup2
5,60,37.5412424136427,1.62024248183832,simulationGroup2
5,61,20.2710901147838,2.32675252099012,simulationGroup2
5,62,16.837083624979,0.6835093862118718,simulationGroup2
5,63,6.28132001577159,2.58031305600214,simulationGroup2
5,64,24.6916714893491,1.02010841658067,simulationGroup2
5,65,14.1589742348981,2.46782502958346,simulationGroup2
6,1,12.8833245026277,0.960349917413281,simulationGroup1
6,2,9.51801545316063,1.04902243836951,simulationGroup1
6,3,13.8095356300045,0.7745482950678405,simulationGroup1
6,4,11.4113262524401,1.17642786564309,simulationGroup1
6,5,8.78918131919109,1.94633011936552,simulationGroup1
6,6,8.68897551302496,2.85948505104585,simulationGroup1
6,7,12.9843930597469,0.9099919817321128,simulationGroup1
6,8,9.65815066724093,2.43946720679843,simulationGroup1
6,9,11.0344615552914,1.88554861854494,simulationGroup1
6,10,10.7458759424891,1.12252977387234,simulationGroup1
6,11,14.690299082892,1.25124112618332,simulationGroup1
6,12,20.1248645173717,2.06150335452484,simulationGroup1
6,13,22.3535005952533,1.3084194272882,simulationGroup1
6,14,18.2468662764064,1.99387623559565,simulationGroup1
6,15,41.8079440086826,3.49042272911986,simulationGroup1
6,16,27.064839524974,0.6627744057427999,simulationGroup1
6,17,7.51936339587872,1.21804156289435,simulationGroup1
6,18,19.5922958545876,1.7938211823396,simulationGroup1
6,19,15.2857393064053,2.70545165879119,simulationGroup1
6,20,12.6009932466925,1.15461734824322,simulationGroup1
6,21,19.9594024021571,0.7027200258640143,simulationGroup1
6,22,19.4720084726685,1.05227272133664,simulationGroup1
6,23,10.3445993492948,1.06282035648431,simulationGroup1
6,24,7.19199931589754,0.8106035134119142,simulationGroup1
6,25,96.8703430211865,0.958601394388759,simulationGroup1
6,26,14.6383962654582,1.12454683043927,simulationGroup1
6,27,8.77060617665363,1.08490017738792,simulationGroup1
6,28,24.718556560836,1.42820783107414,simulationGroup1
6,29,22.1995703615041,2.81069275065771,simulationGroup1
6,30,33.4289711061479,1.74168217361917,simulationGroup1
6,31,15.3530297056982,1.20418827318259,simulationGroup1
6,32,10.175942701546,1.47982864554258,simulationGroup1
6,33,4.16191753729426,2.2182953586139,simulationGroup1
6,34,7.88071229084154,2.1242818398998,simulationGroup1
6,35,11.5405415219578,0.356641307783281,simulationGroup1
6,36,6.0212505883017,1.33083048002354,simulationGroup1
6,37,28.6895243864337,1.30647462457582,simulationGroup1
6,38,12.3780525882968,2.49869266500815,simulationGroup1
6,39,11.2810276759243,2.45174386028163,simulationGroup1
6,40,29.2349777251502,1.46600522426023,simulationGroup1
6,41,9.04388064622205,1.15027106578525,simulationGroup1
6,42,18.4920775564052,2.46595555231427,simulationGroup1
6,43,14.3235473185049,1.32526101581692,simulationGroup1
6,44,13.8412433892909,1.0467211753009,simulationGroup1
6,45,20.0546366984025,1.35583504030561,simulationGroup1
6,46,25.0170430144798,0.7828875281573101,simulationGroup1
6,47,10.6116401852877,1.64733002777973,simulationGroup1
6,48,13.007306453267,1.80176712366888,simulationGroup1
6,49,27.4271704667487,2.42746150401421,simulationGroup1
6,50,23.5847245919078,2.49718158265871,simulationGroup1
6,51,12.8833245026277,0.960349917413281,simulationGroup2
6,52,9.51801545316063,1.04902243836951,simulationGroup2
6,53,13.8095356300045,0.7745482950678405,simulationGroup2
6,54,11.4113262524401,1.17642786564309,simulationGroup2
6,55,8.78918131919109,1.94633011936552,simulationGroup2
6,56,8.68897551302496,2.85948505104585,simulationGroup2
6,57,12.9843930597469,0.9099919817321128,simulationGroup2
6,58,9.65815066724093,2.43946720679843,simulationGroup2
6,59,11.0344615552914,1.88554861854494,simulationGroup2
6,60,10.7458759424891,1.12252977387234,simulationGroup2
6,61,14.690299082892,1.25124112618332,simulationGroup2
6,62,20.1248645173717,2.06150335452484,simulationGroup2
6,63,22.3535005952533,1.3084194272882,simulationGroup2
6,64,18.2468662764064,1.99387623559565,simulationGroup2
6,65,41.8079440086826,3.49042272911986,simulationGroup2
7,1,20.2667103782718,1.42402834125237,simulationGroup1
7,2,18.2903554790771,1.27581347466051,simulationGroup1
7,3,16.5192517258846,1.09245196618312,simulationGroup1
7,4,11.4415942885198,1.05474749945147,simulationGroup1
7,5,52.0284634483656,0.7479712541765534,simulationGroup1
7,6,9.23532302301847,1.42126280209548,simulationGroup1
7,7,8.34377911146839,2.06457346500359,simulationGroup1
7,8,11.2324160952151,1.56630276645192,simulationGroup1
7,9,47.3839063943118,2.23955133317241,simulationGroup1
7,10,23.3383447816911,1.30001198133544,simulationGroup1
7,11,19.3843546407196,1.8841993696797,simulationGroup1
7,12,15.5193768274142,1.36654623565408,simulationGroup1
7,13,8.29917076728249,1.27833096038212,simulationGroup1
7,14,62.4369711340283,1.39556956722319,simulationGroup1
7,15,25.5712617778051,1.39116186432777,simulationGroup1
7,16,10.9334310428193,1.09175330879091,simulationGroup1
7,17,31.7180455614507,1.40644972237104,simulationGroup1
7,18,21.4055256042913,0.9502466356289611,simulationGroup1
7,19,14.3493156211428,1.44106916740142,simulationGroup1
7,20,5.67343767145254,1.39823920502285,simulationGroup1
7,21,12.01040577041,0.8671274831102898,simulationGroup1
7,22,28.2641916606621,2.97120925924773,simulationGroup1
7,23,16.8579285812133,1.25716081827888,simulationGroup1
7,24,6.54905676866823,0.8390386170171295,simulationGroup1
7,25,6.2167746076352,1.14693165679302,simulationGroup1
7,26,29.0729529750296,1.36602740348872,simulationGroup1
7,27,13.3289658240453,0.7806415155949971,simulationGroup1
7,28,6.06628973139751,1.53709247912608,simulationGroup1
7,29,18.4231030229149,0.791178899782357,simulationGroup1
7,30,8.59730230047775,2.30843834333869,simulationGroup1
7,31,23.274391017935,1.22233306028084,simulationGroup1
7,32,16.0477980969449,1.13304246610866,simulationGroup1
7,33,17.8849744266312,1.66608878966897,simulationGroup1
7,34,16.2838679525012,1.93247308601196,simulationGroup1
7,35,12.2531899175087,2.28085946835818,simulationGroup1
7,36,14.2522381172218,1.27157042638009,simulationGroup1
7,37,32.0204505980832,1.70068622303151,simulationGroup1
7,38,18.8344561725792,1.17550238058003,simulationGroup1
7,39,6.18713567895131,1.84255811690769,simulationGroup1
7,40,33.6542066896483,1.20632511015895,simulationGroup1
7,41,17.7642675331496,1.36844950886715,simulationGroup1
7,42,54.4082519395372,1.83177759751457,simulationGroup1
7,43,36.3512191687192,1.48376694468713,simulationGroup1
7,44,9.07377987654304,1.17520523585687,simulationGroup1
7,45,15.9341857785636,1.00233695791681,simulationGroup1
7,46,28.877734584627,0.984901628147569,simulationGroup1
7,47,17.8844882082874,1.30521918778307,simulationGroup1
7,48,8.18777870509761,0.6208843062400011,simulationGroup1
7,49,5.34193928957054,1.80163367854451,simulationGroup1
7,50,29.2135484364463,1.10194945721353,simulationGroup1
7,51,20.2667103782718,1.42402834125237,simulationGroup2
7,52,18.2903554790771,1.27581347466051,simulationGroup2
7,53,16.5192517258846,1.09245196618312,simulationGroup2
7,54,11.4415942885198,1.05474749945147,simulationGroup2
7,55,52.0284634483656,0.7479712541765534,simulationGroup2
7,56,9.23532302301847,1.42126280209548,simulationGroup2
7,57,8.34377911146839,2.06457346500359,simulationGroup2
7,58,11.2324160952151,1.56630276645192,simulationGroup2
7,59,47.3839063943118,2.23955133317241,simulationGroup2
7,60,23.3383447816911,1.30001198133544,simulationGroup2
7,61,19.3843546407196,1.8841993696797,simulationGroup2
7,62,15.5193768274142,1.36654623565408,simulationGroup2
7,63,8.29917076728249,1.27833096038212,simulationGroup2
7,64,62.4369711340283,1.39556956722319,simulationGroup2
7,65,25.5712617778051,1.39116186432777,simulationGroup2
8,1,36.5195525962824,1.59584657269801,simulationGroup1
8,2,7.43174258858423,0.9147385495861609,simulationGroup1
8,3,38.8224126417849,0.944385375722075,simulationGroup1
8,4,8.927189011393,1.37752696580378,simulationGroup1
8,5,15.8719245288114,0.919298495107063,simulationGroup1
8,6,7.62746328663474,0.4963398610516479,simulationGroup1
8,7,18.3788523856425,1.16673665294696,simulationGroup1
8,8,12.9370686589933,0.6602155033273481,simulationGroup1
8,9,6.30662644767955,2.01797113017239,simulationGroup1
8,10,17.0558291962825,1.64043986275488,simulationGroup1
8,11,15.0123571208554,1.52210168927559,simulationGroup1
8,12,17.521337227681,2.1047546054117,simulationGroup1
8,13,18.5401423750144,1.68177511012047,simulationGroup1
8,14,21.6500001671862,1.64963029294947,simulationGroup1
8,15,12.5450216410597,0.7700649101776293,simulationGroup1
8,16,9.01108386799789,0.933765785793084,simulationGroup1
8,17,20.583096524846,1.99887174759166,simulationGroup1
8,18,14.9121683472398,1.48366932013226,simulationGroup1
8,19,25.4479111912058,1.14313328267357,simulationGroup1
8,20,9.0038974396902,1.36016418743464,simulationGroup1
8,21,12.3132010385693,1.45376417201161,simulationGroup1
8,22,17.4423541934805,3.26885962191799,simulationGroup1
8,23,13.1504220347368,0.8105238007559786,simulationGroup1
8,24,29.5165463171077,1.61400217549045,simulationGroup1
8,25,16.9371675454804,1.17422807215538,simulationGroup1
8,26,8.06607314750597,0.9705581481524872,simulationGroup1
8,27,9.33279980721495,1.31381457448595,simulationGroup1
8,28,17.745087415157,1.45075618151482,simulationGroup1
8,29,10.727602198922,0.9244300140282269,simulationGroup1
8,30,21.5087802603571,1.00583230788791,simulationGroup1
8,31,9.33844536926931,0.6861382276206427,simulationGroup1
8,32,15.5366378033587,0.8258848416306157,simulationGroup1
8,33,8.7652004092715,1.20035965413636,simulationGroup1
8,34,5.8599324546739,0.905956964757155,simulationGroup1
8,35,17.5058256942534,1.52893064768859,simulationGroup1
8,36,8.76954857711508,1.73426044216864,simulationGroup1
8,37,9.96796578899999,2.16890013169211,simulationGroup1
8,38,11.8116422516828,1.40745068998883,simulationGroup1
8,39,22.675715775175,1.70575796624373,simulationGroup1
8,40,10.6561386475533,0.8481063305579113,simulationGroup1
8,41,63.5317283098334,0.8536590820248779,simulationGroup1
8,42,21.4429242599337,0.841514383155349,simulationGroup1
