rep,id,fM1,theta_1,fM2,theta_2,group
1,24,0.427045517544354,0.2295030049751899,0.545781246701564,3.73521246031829,simulationGroup1
1,25,0.9638240618555669,0.2248844389510392,0.7377217343263452,5.39648801749514,simulationGroup1
1,26,0.4824321387925437,0.2365581785980502,5.2458265434174,6.87551636280039,simulationGroup1
1,27,5.80852341202781,0.0925531031271446,2.68659055273122,9.3748489547865,simulationGroup1
1,28,1.72324410498433,0.2476386067828243,1.26390160317084,7.7435834447766,simulationGroup1
1,29,0.1145674564731161,0.2509697105638911,1.47048506323873,6.86578944003835,simulationGroup1
1,30,5.7187170089454,1.86162420377488,0.7633333011540986,8.96706519847704,simulationGroup1
1,31,1.53646058192647,0.3741679576509526,0.6721239277099373,4.21636593479474,simulationGroup1
1,32,1.24494281745932,0.2183845447369301,2.12705893266347,7.66989988005733,simulationGroup1
1,33,0.370603083052554,0.1339440164047064,12.3383051552317,5.06277340029936,simulationGroup1
1,34,0.1243609173309151,1.18099899125081,1.18865467323877,7.98864512109721,simulationGroup1
1,35,15.2659113943112,0.3336940824249451,3.80075732787821,7.09385560103705,simulationGroup1
1,36,0.394955283114222,0.1876475927194278,5.102522070291,7.73167317878939,simulationGroup1
1,37,0.3573180982779771,0.1298937041162286,0.6328421962571804,6.91527750181826,simulationGroup1
1,38,4.32011164705139,0.0381152183374831,6.91686330398076,4.89072666377008,simulationGroup1
1,39,4.99147193184189,0.6254348317441755,2.22585512862884,7.76112516277007,simulationGroup1
1,40,0.5211936067282125,1.13413693163828,3.76549208730196,7.76271098703007,simulationGroup1
1,41,5.94899650536589,0.1103798222697319,1.87610360064675,6.32787008384874,simulationGroup1
1,42,1.06483339661716,0.196169434341044,3.61958474715226,6.78762492466744,simulationGroup1
1,43,0.5766645726008205,0.3920312107026228,0.5536919977220407,3.33193987292142,simulationGroup1
1,44,1.01374319349143,0.3848715476195103,1.99972088055269,7.62692043678827,simulationGroup1
1,45,4.21536322884512,1.28680446209489,0.4634472778919653,6.19935468543797,simulationGroup1
1,46,0.2381754806788048,0.6632406177078648,0.8609225430029324,4.76640355414314,simulationGroup1
1,47,0.1012588608518393,0.2135900317839325,4.05427193465537,5.32683431995793,simulationGroup1
1,48,0.6120340693776412,0.3236658641295971,3.96396493319777,7.35203692712114,simulationGroup1
1,49,0.7265174627492413,0.330972417139322,0.9257966036729455,9.14421717834985,simulationGroup1
1,50,6.40913763865103,0.5726722587575093,1.72544396592529,9.69216004283348,simulationGroup1
2,1,6.53041372331052,1.56860938626834,1.41681584414911,6.71371814047671,simulationGroup1
2,2,0.2691095868696396,0.7765719565725353,2.44951877845026,6.72268295615557,simulationGroup1
2,3,2.19983092037684,0.2715111474384456,3.96878133120183,5.43360978004426,simulationGroup1
2,4,3.90466197651771,1.40898117797498,2.34168023689431,5.79982846724718,simulationGroup1
2,5,3.18675900983895,0.2727521823122054,3.23422355012215,8.79181178056246,simulationGroup1
2,6,6.70236155192691,0.5307694015016762,1.95417900777741,7.46097645345355,simulationGroup1
2,7,2.1680319893512,1.02208103395958,0.8414237067390057,9.16047666480314,simulationGroup1
2,8,0.3659549446015214,0.1684667749702413,0.445610004965949,8.04654585449065,simulationGroup1
2,9,17.5205891202898,0.3790471018355663,1.3541271479313,6.06949098054285,simulationGroup1
2,10,0.6017826247179073,0.0582411811426794,2.47716086052757,5.1101107645456,simulationGroup1
2,11,1.13372948904258,2.1764760300531,1.41990312241422,6.18121057094818,simulationGroup1
2,12,0.079224764434825,1.69867107887067,2.23545113129952,9.04184463651887,simulationGroup1
2,13,4.23578580601462,0.3703618891938494,3.21465321419103,6.21479964483723,simulationGroup1
2,14,48.0036789297457,0.7628723956751986,7.91111326448017,5.34092625969206,simulationGroup1
2,15,11.2407362709776,1.64881881774728,0.6277149098211168,6.6196236784596,simulationGroup1
2,16,9.44514990746447,0.2270376079978573,2.44864637830748,6.61675314530836,simulationGroup1
2,17,0.4501769880466752,0.2328185733045388,0.4770851495391975,11.1688442566004,simulationGroup1
2,18,30.4654195378061,0.0771438871273502,2.96150590381421,4.23392027143148,simulationGroup1
2,19,0.0698450993530289,0.516800589840423,1.56611468521194,9.2581757823743,simulationGroup1
2,20,39.9541984712712,0.784304964756724,1.13935356874765,5.66281277585898,simulationGroup1
2,21,61.5343990289153,3.12352880720225,0.2217317770965495,8.37585521437886,simulationGroup1
2,22,1.47913188117387,0.291402470420364,0.9083305920569413,4.8630479303161,simulationGroup1
2,23,9.14259218464426,0.3148896749401799,1.04266994608785,7.20925477910439,simulationGroup1
2,24,0.7112563837250585,0.6117605560898119,2.94805889710778,6.79692461874777,simulationGroup1
2,25,10.3424256893049,0.2875428477506763,1.03788719454494,5.96489496932011,simulationGroup1
2,26,0.5172393266887988,0.576502725040056,2.10633640063045,6.03621656764358,simulationGroup1
2,27,3.91011083254207,0.3349972250765388,1.02905134913714,4.32225068916013,simulationGroup1
2,28,0.0870920945468538,1.73839581138665,0.7371394211951314,8.02730499140661,simulationGroup1
2,29,1.34077573172499,1.01221456248243,6.35444704076625,6.78399469546771,simulationGroup1
2,30,0.4648786619883071,0.1450386200514465,6.43496685335588,4.7291211131797,simulationGroup1
2,31,4.61504672173954,0.2149099134476478,2.41368365245251,6.59816043648559,simulationGroup1
2,32,10.3960758666207,0.8279406496592852,0.3377121613057992,7.10214887033979,simulationGroup1
2,33,0.670938940181631,0.2625343736752003,2.26444336792305,6.0071763191249,simulationGroup1
2,34,0.4179168018022543,0.3032865882434347,1.2810931278236,4.69417230757459,simulationGroup1
2,35,0.8998979901957451,0.7442016134008343,2.62612454961656,7.00039615974589,simulationGroup1
2,36,0.9588849593231784,0.3180195037742488,1.03564424798802,5.02898736210336,simulationGroup1
2,37,5.35171683177901,0.0864033171605279,0.9437869813267491,6.28657335665821,simulationGroup1
2,38,13.1565443365952,0.19215814194961,1.15085221515636,9.42908495883806,simulationGroup1
2,39,0.0113025694157035,0.0868607966191776,1.62814663333079,8.0745744201354,simulationGroup1
2,40,11.1024968839083,0.0730102972159172,0.5041924279421116,6.18802847170474,simulationGroup1
2,41,0.3932074317453042,1.35778819855495,4.01970668112051,5.93384828403746,simulationGroup1
2,42,0.7923876662229973,1.04818838531204,0.8989812742751873,6.38321589198936,simulationGroup1
2,43,0.2523275119678513,0.4094279055527619,0.9564969378666324,7.65172256316593,simulationGroup1
2,44,0.0795322745572867,0.807579265528549,0.6624231446903492,4.65376896971503,simulationGroup1
2,45,2.00508283451715,0.6375691821819646,3.91306803986381,5.20917859809426,simulationGroup1
2,46,0.3988275457277843,0.1252194445682631,0.7776332524803847,4.52902053560032,simulationGroup1
2,47,0.0577133346306999,1.39628895273439,0.322879024212738,10.0382813092728,simulationGroup1
2,48,0.4792540184393836,0.3172456662909418,3.25309943167717,3.45606709261242,simulationGroup1
2,49,0.3635477737205117,0.7895097828871406,1.25610615734292,5.45939879950336,simulationGroup1
2,50,0.5741642941678914,0.527793736244086,0.4920384420890955,6.29429624689737,simulationGroup1
3,1,5.87000069827478,0.2496129709273526,0.4147374196682311,6.47539549560526,simulationGroup1
3,2,1.34712000108325,0.1994220457752833,0.2084475715661931,5.17639785621352,simulationGroup1
3,3,0.0147277376284499,0.4394084492428118,0.8547415114719061,7.08685091902338,simulationGroup1
3,4,4.90251051491388,0.2376719370604295,4.22510826560866,6.75643920622238,simulationGroup1
3,5,1.07970011531002,1.37182565445456,1.51544815581191,5.46473684198793,simulationGroup1
3,6,0.285532532794711,0.3358876350840273,2.58820842005969,5.88215746097172,simulationGroup1
3,7,0.2339193644482186,0.4714535777886957,1.71788851765425,3.84434231682336,simulationGroup1
3,8,0.4060472470194481,0.5715763003418852,3.05328399237785,7.78711327598359,simulationGroup1
3,9,0.7715980829474053,0.1151593693889092,1.32466565456067,6.72805657752316,simulationGroup1
3,10,0.3701592442075845,0.2159942813149187,2.03976494455416,7.85543629005247,simulationGroup1
3,11,0.1856308633754241,0.4240611300708066,0.5247814927997261,5.11010037717175,simulationGroup1
3,12,2.30859075107924,0.4440372455049799,1.49418900521428,7.39138719250096,simulationGroup1
3,13,0.1034338934144252,2.94395179297494,1.04355547333534,5.5061415811316,simulationGroup1
3,14,2.34169123630611,0.1403601122076585,1.37620286818513,7.06426759347831,simulationGroup1
3,15,0.8257433187324877,0.0758669673042641,0.4694738530702341,5.90607447847837,simulationGroup1
3,16,1.93920666406839,0.8473652715753002,2.44217667115788,6.65154365549002,simulationGroup1
3,17,2.63171228112257,0.0820470843983176,1.39770794018679,6.66226443806879,simulationGroup1
3,18,0.0569856708142444,0.6979804608246979,3.47804884841938,7.004880783273,simulationGroup1
3,19,0.1663970101103114,2.70735806272965,6.32408649855976,5.4926667338365,simulationGroup1
3,20,4.16842511583876,0.5577054856336657,0.8305627888275532,5.42803522522002,simulationGroup1
3,21,1.30779356566728,0.7237067004714827,9.62047713835443,6.68757682559368,simulationGroup1
3,22,0.1529080261531695,0.2203874396461748,2.75670937218077,5.75937231188121,simulationGroup1
3,23,0.2760593599573943,0.2006878883204055,3.38702062068932,3.55654258126897,simulationGroup1
3,24,0.2963445966696837,0.5438860902541781,1.82637254484532,5.42829445144948,simulationGroup1
3,25,0.1198478172216777,0.1602379184185516,8.7151786742916,6.56181054217644,simulationGroup1
3,26,7.07016350384143,1.04896317871034,9.33751878592231,5.56426100495365,simulationGroup1
3,27,0.2286238237401342,1.27867470843169,4.6253296507668,6.54277078319057,simulationGroup1
3,28,19.0432838245978,0.7519107709498386,1.06170179950332,4.58771068044504,simulationGroup1
3,29,1.62044449793807,2.44080456721757,2.39808785838313,5.62307222419392,simulationGroup1
3,30,7.33585971633269,0.2156350199939346,2.44205507800877,8.43502113799804,simulationGroup1
3,31,0.703942810853694,1.79739701829668,4.72548485672193,7.8352326992625,simulationGroup1
3,32,1.15837906210742,0.1412822607744264,7.3981048298109,7.0575668096055,simulationGroup1
3,33,0.4591511161500285,0.2236000868820481,0.7893952009857468,6.06596856674277,simulationGroup1
3,34,0.4109781162048666,0.8765349278427761,1.04808641685067,4.68019944502666,simulationGroup1
3,35,1.91726229501509,1.00383052685651,2.72901507789366,4.0584122462379,simulationGroup1
3,36,0.6977843967267452,0.171921008002467,2.95095042862201,6.01999541771253,simulationGroup1
3,37,1.83388199204699,0.9933310287390827,2.1554644187155,5.05728706094075,simulationGroup1
3,38,0.7568930467933649,0.2201749171756733,0.9376296761358203,8.0090653621365,simulationGroup1
3,39,0.3629378480154208,0.8471605928096463,0.6727883304272143,5.42830764741492,simulationGroup1
3,40,0.3995006886134379,0.5679436144598883,1.40900683102162,9.66803028756404,simulationGroup1
3,41,0.0330277754784675,2.17586371643002,2.86424864703797,5.56731347566423,simulationGroup1
3,42,0.9629744915145422,0.855115895599127,6.04275188758655,6.03640191815127,simulationGroup1
3,43,2.12608823666952,0.5321300608866867,2.34252908138021,5.45230309269304,simulationGroup1
3,44,0.4837790605514192,0.2309000163663621,2.06475251635974,6.75645080975643,simulationGroup1
3,45,0.0578084319140272,1.80155677611027,3.40359146912328,6.96616058610839,simulationGroup1
3,46,25.7470255395022,0.5141671906153265,4.04473600041714,5.41247794628826,simulationGroup1
3,47,0.7270288522743703,0.3957088474722187,4.04255768151971,5.92886688340965,simulationGroup1
3,48,31.2455885687457,0.3816107453115054,0.6712468878915041,5.55885772888617,simulationGroup1
3,49,0.0427807576945978,0.1129060614670666,3.80377055577593,5.91620100925122,simulationGroup1
3,50,0.9186478119655082,0.7981781153219338,2.13629802789908,6.35441378584712,simulationGroup1
4,1,9.69882570165203,0.1326530483943058,1.12500332373353,8.2882611006346,simulationGroup1
4,2,0.5663155445521602,0.436991924347751,2.92042780892629,4.81615657172424,simulationGroup1
4,3,0.1566159076040276,0.314646185314058,1.08373787403401,3.43204055416372,simulationGroup1
4,4,11.9638737369714,0.4552127185318348,0.3859054132993546,4.79499305050051,simulationGroup1
4,5,0.2987437186919664,0.228761099932735,1.35811332060587,6.72332333507019,simulationGroup1
4,6,0.7799174003471152,1.09514140690018,0.8414222921417828,9.59608149919496,simulationGroup1
4,7,2.29766182464964,0.9677938238373954,0.1999700394722723,4.50439721207213,simulationGroup1
4,8,20.787904104959,0.3469548991930269,0.8226579561222394,5.60492032124853,simulationGroup1
4,9,0.5091068174021346,0.2218696152289018,2.12832713296278,4.6611116599873,simulationGroup1
4,10,2.11408358216556,0.6000521083959567,3.43821204957309,5.57652195787023,simulationGroup1
4,11,8.46401507231028,1.79089834430335,8.32748202868296,5.2383843600482,simulationGroup1
4,12,0.1314207972692109,0.3438562230416388,1.8503446016667,6.01350595502251,simulationGroup1
4,13,0.2572512855273464,0.9240769918180218,0.5722479085050149,5.77860122233525,simulationGroup1
4,14,0.1385377224680334,1.19648308107174,1.71994115101568,8.23432945903971,simulationGroup1
4,15,1.58633981044583,0.0769547307274702,5.74943527809877,7.27829485333653,simulationGroup1
4,16,2.97522477395064,1.1589455783031,5.78871923524349,4.99002207462937,simulationGroup1
4,17,2.30629423495397,0.9349266823535298,3.33820624084457,6.56863000674825,simulationGroup1
4,18,0.16191416827983,0.2726260431247417,1.12599237859642,6.56080928918042,simulationGroup1
4,19,1.40243793189241,1.00109119886264,0.593171860055874,6.1007132591086,simulationGroup1
4,20,0.2392748107999149,0.7921187219961199,1.35907847672257,5.94546323234483,simulationGroup1
4,21,17.4328924277788,0.8172552167563288,0.3790757186280762,3.74677979621341,simulationGroup1
4,22,3.9477971592907,0.0829315039481485,0.9880121866062793,5.54678228891719,simulationGroup1
4,23,1.44973635336091,0.3119405483999634,0.6973192506206922,5.27339039067113,simulationGroup1
4,24,4.65753804589257,0.5003048002870831,1.69130004073093,5.28802078623816,simulationGroup1
4,25,0.9063521487482081,0.3409587537932163,1.5161067386612,7.51275475287822,simulationGroup1
4,26,5.07966660856047,1.27732048977491,1.5703473701278,5.69581721313247,simulationGroup1
4,27,1.06843177182135,0.8815902828528691,9.29364030697318,4.88297513974047,simulationGroup1
4,28,0.6926720040428967,0.1186573916044721,3.32517377135097,6.58504862296845,simulationGroup1
4,29,1.8432790415226,0.6475232493934537,0.5314701582092657,6.97414974273372,simulationGroup1
4,30,0.0729141041816733,0.1747581111398261,2.1758703181674,5.50588984974683,simulationGroup1
4,31,0.1537261494055014,0.2626923067261203,6.45053690461058,7.76020941808509,simulationGroup1
4,32,13.8041242992243,0.6317411490816091,0.8213295541998141,5.99402919343048,simulationGroup1
4,33,1.13162947570545,0.1842522097127374,3.4435787200522,7.05348039672172,simulationGroup1
4,34,8.35073289687259,0.2656006878481389,0.2190640028703443,7.08100306558124,simulationGroup1
4,35,0.7903061325853782,0.1327017270142195,5.43560010450032,4.84023344715984,simulationGroup1
4,36,0.1947723266267286,0.9045599875639194,5.66427632062849,9.43545907337958,simulationGroup1
4,37,11.5527378697865,1.00330116093126,2.00297535281106,4.36037603570907,simulationGroup1
4,38,0.2574689371829241,1.7719191554655,6.67048080783902,8.49019166928134,simulationGroup1
4,39,0.3625146728842707,3.69725198071586,6.58084586369511,5.55622931822441,simulationGroup1
4,40,20.9653932285112,0.283759995046108,6.32634977049686,6.36139257307136,simulationGroup1
4,41,0.494886270531653,0.3903209375197966,6.8443555852774,6.59459280633464,simulationGroup1
4,42,2.72602794108684,0.3177626177940506,1.49778059618828,5.19151591004817,simulationGroup1
4,43,1.93057499456814,0.509864035956488,0.7267581214392499,5.26339795376532,simulationGroup1
4,44,6.2291302375761,0.8114614381717852,4.27803383678598,6.02012900787176,simulationGroup1
4,45,3.01847094387632,0.2539610880723393,1.88933751539414,6.43218665411325,simulationGroup1
4,46,7.38485234782452,0.515934448768017,0.8261392125753906,6.66691196334535,simulationGroup1
4,47,1.07805429012381,0.6238214628554123,2.11497241619119,5.88634224988516,simulationGroup1
4,48,0.2475001469996463,1.28628626551598,0.6245625250866922,10.1412522473309,simulationGroup1
4,49,0.3683862329264863,0.1834075959830782,1.84266036804953,8.09988571373488,simulationGroup1
4,50,0.6799175735801138,0.5229989290118389,2.924600837779,7.41155727066424,simulationGroup1
5,1,1.15256437137129,2.66715659211157,3.0412127971728,5.87043789535331,simulationGroup1
5,2,3.83659786123333,1.66883931114897,2.86033536056995,7.33039091174156,simulationGroup1
5,3,0.2897557599118436,1.13490412075664,1.30131769208871,4.88968580800545,simulationGroup1
5,4,2.71177083421143,0.3942950147343184,4.43020126072718,8.28190332646238,simulationGroup1
5,5,0.9748473666859756,0.8275865106771236,1.11027761709529,7.4075211399,simulationGroup1
5,6,0.7666436617673789,1.90877073119917,2.00091580506204,8.34970539163646,simulationGroup1
5,7,1.15134093526911,0.4984280743087493,0.5348055395023549,5.4479908536132,simulationGroup1
5,8,6.94570720594459,0.1913896551711968,3.75555203110987,6.40173925591414,simulationGroup1
5,9,0.1922956711774649,0.5731692191416926,2.32272666026033,5.44512623285046,simulationGroup1
5,10,16.738268544995,0.577779385844306,2.63023515021486,6.12244959488725,simulationGroup1
5,11,2.52173462614289,0.2068349812747288,5.65981752626832,5.25561745344588,simulationGroup1
5,12,1.42597135581842,0.6938357368246967,0.4229415359397027,4.63456364877093,simulationGroup1
5,13,0.0690042915856108,1.16277905095967,7.0457171165655,4.7154829359151,simulationGroup1
5,14,4.62209712617858,0.1400886627844507,0.9874554273732897,5.13587489960409,simulationGroup1
5,15,0.8375902924223907,0.8577286235846864,6.41112969984301,6.41893232406156,simulationGroup1
5,16,0.7254220128099825,0.3210299021637777,0.6763720767936288,5.1370917921183,simulationGroup1
5,17,0.09474633924207,0.5934196055998054,0.2988405989327644,6.35631405003263,simulationGroup1
5,18,0.398446644052396,0.3860732929122546,0.2894021845907039,4.70605865424917,simulationGroup1
5,19,6.73295064434235,0.4388581245657403,2.75515689849735,5.17315727418228,simulationGroup1
5,20,0.0314759256448244,0.1200872330020018,0.5915467234211693,6.31318351444056,simulationGroup1
5,21,0.7681014905595501,0.3226716072534838,2.12057024332338,3.72235632839211,simulationGroup1
5,22,0.3430083408266794,1.08745723011138,3.32592266830797,5.373816307793,simulationGroup1
5,23,0.1879835609090499,1.39045177491244,0.6866098213612074,6.00733401703669,simulationGroup1
5,24,2.70789070867711,0.7483333182226811,2.48441640915954,6.98405725303525,simulationGroup1
5,25,0.3383700084765099,0.515834224346511,0.6407801860343479,5.70903278523377,simulationGroup1
5,26,1.18001941965378,0.3643659972349539,1.55961630949864,6.69284292148209,simulationGroup1
5,27,13.6073723725596,0.0411890061880324,1.95163299145614,8.09482939674678,simulationGroup1
5,28,0.3579514812615137,1.14198364761514,0.9996814774134508,9.38717006429625,simulationGroup1
5,29,0.0985063838094316,0.2707138820596235,1.84224906618081,4.17941985121165,simulationGroup1
5,30,0.2002033614426735,0.5017314430619869,1.72747445100305,5.68159099621862,simulationGroup1
5,31,0.9040885150472461,0.5842005904121093,7.13432024372554,5.53795505679768,simulationGroup1
5,32,0.1037331401598541,0.3021762857525732,2.35667766634749,5.46501110014433,simulationGroup1
5,33,0.0183046422419926,1.01649397057593,3.10095765987404,3.7592735304502,simulationGroup1
5,34,0.9955947991244455,0.1612562271293103,4.95799341432943,6.135130034163,simulationGroup1
5,35,0.4299348165126161,0.3463885016962058,1.1384336502908,6.66473874264767,simulationGroup1
5,36,10.9965700055431,0.6363975241098561,1.01609232330718,10.7835900338752,simulationGroup1
5,37,1.06931492287343,1.07505102682428,0.8585039452079283,6.036990933005,simulationGroup1
5,38,4.22441469618007,0.5499087844402727,3.6058079716214,4.87595602071999,simulationGroup1
5,39,0.132151051179462,0.4275784632859935,2.04213706557889,11.0899701457648,simulationGroup1
5,40,1.10218376813039,0.2773623737296872,2.33201996721072,7.72718634991565,simulationGroup1
5,41,46.9053942473006,0.6306733084999286,2.27761169417099,7.34166698869786,simulationGroup1
5,42,0.3501633827573776,0.4727578697191592,4.3916705872904,9.0643874011488,simulationGroup1
5,43,6.62341820626945,0.4824540992811162,2.07730076141548,5.11006489238856,simulationGroup1
5,44,1.66629060771671,0.806233784673779,1.43914941251682,4.71820420685251,simulationGroup1
5,45,0.2191874029271296,0.4111331367246073,0.4148992597840814,4.6358073765959,simulationGroup1
5,46,0.1739463338061827,1.59846159005798,1.57291605199288,6.2060356917177,simulationGroup1
5,47,4.95395978238951,0.4923424035588024,0.765474457252784,5.40221582099507,simulationGroup1
5,48,8.709296454012,0.3106463964988058,2.07450950561177,5.31165885734877,simulationGroup1
5,49,132.80990405975,0.7758979758231029,5.90340473807113,6.80362590001917,simulationGroup1
5,50,2.26792600656939,1.53567330838416,4.17417276126383,5.19279993144288,simulationGroup1
6,1,0.6267455402307781,0.4425255649470483,0.8689671703541693,5.76262915260965,simulationGroup1
6,2,0.2473176395590304,0.2214015226420921,1.04766072343203,6.27006233607578,simulationGroup1
6,3,0.775708037732569,0.5299707352750691,0.5511490959145037,5.84414984773167,simulationGroup1
6,4,0.4317696180214314,1.1772968200549,1.33546012366628,3.89436681907094,simulationGroup1
6,5,0.1936376768958895,0.2174919572804865,3.8781521324875,5.23580653979552,simulationGroup1
6,6,0.1869367156089698,0.2150773513677853,8.75786762815495,6.57134336946417,simulationGroup1
6,7,0.6419700747361322,0.1524281646048875,0.7753020653280362,6.45372315679807,simulationGroup1
6,8,0.2586730610445805,1.48627544229287,6.25613375227469,6.84982939948215,simulationGroup1
6,9,0.3894532808002126,0.5719197862578812,3.62617116215116,5.33246946058301,simulationGroup1
6,10,0.359008971806294,0.0782835999949864,1.20921321104745,4.95871786742098,simulationGroup1
6,11,0.9379311268785046,0.8915073202203654,1.52169805456913,5.28585639237719,simulationGroup1
6,12,2.46628001415502,1.65845203348822,4.38019669088893,5.88734534987158,simulationGroup1
6,13,3.40516500114288,0.7454913936484083,1.67270992593946,4.42912679591502,simulationGroup1
6,14,1.82544793257058,1.11707056005778,4.08150025732575,11.013553287121,simulationGroup1
6,15,23.2970181142384,0.1427544862676825,13.3583592873379,10.5593087957486,simulationGroup1
6,16,6.12704047010364,0.1431235352622022,0.3962331680589328,4.54247425634966,simulationGroup1
6,17,0.1199077595933663,0.2954768031490471,1.43746874014549,11.0748933553715,simulationGroup1
6,18,2.27126340953584,0.4097679797863155,3.26276835682806,6.39656835731434,simulationGroup1
6,19,1.05967073160813,0.1762796373982788,7.7889089361048,4.2619104588589,simulationGroup1
6,20,0.5855100879931144,0.6402272141757114,1.28357581920461,5.37502955435426,simulationGroup1
6,21,2.40452882443153,0.1371298779587536,0.4485082950812621,7.2234800881054,simulationGroup1
6,22,2.2287056894831,1.62741127227224,1.05454616471264,3.72135440929212,simulationGroup1
6,23,0.3194039460514503,0.1261842745648422,1.07705444568875,5.47553218633863,simulationGroup1
6,24,0.1045856649819055,0.164524592862969,0.6068912218854562,3.73805215003578,simulationGroup1
6,25,307.725149405751,1.20818501224072,0.8656203944883952,8.32418410189168,simulationGroup1
6,26,0.9277901091958302,0.1397241184215871,1.21381877013813,4.49173534923235,simulationGroup1
6,27,0.1923834876589817,0.4334459160278571,1.12498506082212,5.23059470947403,simulationGroup1
6,28,4.63757209806407,0.7221886895218972,2.01363015563066,5.26404048248913,simulationGroup1
6,29,3.33365675928031,0.8353719142359168,8.44444699802483,5.2880753977359,simulationGroup1
6,30,11.7207300428038,0.4656750868663858,3.06521227335716,5.75545775117271,simulationGroup1
6,31,1.074063910794,1.19780586533408,1.40306979104565,4.92076662837497,simulationGroup1
6,32,0.30367796542609,0.3817500273141525,2.1708589100928,7.65003707857173,simulationGroup1
6,33,0.0194910558215059,0.2681842214759312,5.11569816905483,6.07910181521704,simulationGroup1
6,34,0.1385021493049748,0.5578034901166992,4.66745989062026,4.93627134556752,simulationGroup1
6,35,0.4469629936244772,1.61060773315495,0.1066742016247955,7.95078364878507,simulationGroup1
6,36,0.0605998733979113,0.08999553416564,1.73395888509984,4.01979087745234,simulationGroup1
6,37,7.32846210415399,0.1835864982520434,1.66744961029228,2.56120699858598,simulationGroup1
6,38,0.5542724201992623,0.2408270906947935,6.58212064758697,6.57776618004654,simulationGroup1
6,39,0.4168055182809183,0.0674963566222644,6.32298879700329,5.07075508983575,simulationGroup1
6,40,7.76489069587998,0.3845657576424037,2.12814323560899,7.05475661194456,simulationGroup1
6,41,0.2113952525356614,0.1352468128502952,1.27336617649565,6.79523568038332,simulationGroup1
6,42,1.90184799037467,0.671701471021678,6.40085001153737,6.55128360623875,simulationGroup1
6,43,0.8678536764702803,0.1021967690891418,1.71862909031748,6.22780224131531,simulationGroup1
6,44,0.7811915345394024,0.2607999393852574,1.04280008901123,5.67814697113757,simulationGroup1
6,45,2.43994166823071,0.8881529935204302,1.80366927943695,7.52800281658127,simulationGroup1
6,46,4.81173419446687,1.06932569288238,0.563789938805016,5.73559621818426,simulationGroup1
6,47,0.3454120077516881,0.3641576296735677,2.72421793453061,6.02662980958444,simulationGroup1
6,48,0.6454559874149403,1.06460685508584,3.2934479519894,5.69627864148726,simulationGroup1
6,49,6.38248696281612,0.6367234027909676,6.19111683324255,7.82711083205022,simulationGroup1
6,50,4.01473782439243,0.8599580142849071,6.57369471893607,7.41575825234943,simulationGroup1
7,1,2.5200615585241,1.91202181522325,2.00117284297623,5.75624051262609,simulationGroup1
7,2,1.83884391814725,0.2690064308339718,1.58567164167684,4.10458157212943,simulationGroup1
7,3,1.34490042246773,3.19433490042065,1.14163131556755,3.98755194396876,simulationGroup1
7,4,0.4352968433083682,0.2630437262346134,1.0598047309729,4.48668826084682,simulationGroup1
7,5,45.6069834033254,0.7380175815774089,0.5118706016232412,4.87485011159014,simulationGroup1
7,6,0.2254430435327045,1.09333933924373,1.99295235277152,5.7220111507827,simulationGroup1
7,7,0.1650515958097809,0.6112900659689471,4.39402115314329,5.05194378457664,simulationGroup1
